RB5_2	RB5_4	99.878	822	1	0	43802	44623	4293	5114	0.0	1478	0.01	0	238932	72280	-
RB5_2	RB5_4	99.878	821	1	0	48951	49771	4292	5112	0.0	1476	0.01	0	238932	72280	-
RB5_2	RB5_4	98.387	62	1	0	91052	91113	64779	64840	6.62e-23	107	0.01	0	238932	72280	+
RB5_5	RB5_4	99.519	832	2	1	1724	2553	4293	5124	0.0	1480	0.02	0.02	50517	72280	+
RB5_6	RB5_4	99.878	821	1	0	22482	23302	4293	5113	0.0	1476	0.02	0.02	33303	72280	+
SFV131_2	RB5_4	94.134	5336	294	12	199300	204622	51931	57260	0.0	8175	0.04	0.01	421101	72280	+
SFV131_2	RB5_4	99.528	2119	9	1	273816	275934	63637	65754	0.0	3773	0.04	0.01	421101	72280	+
SFV131_2	RB5_4	99.878	821	1	0	319441	320261	4292	5112	0.0	1476	0.04	0	421101	72280	-
SFV131_2	RB5_4	99.878	821	1	0	303020	303840	4293	5113	0.0	1476	0.04	0	421101	72280	+
SFV131_2	RB5_4	99.878	820	1	0	103421	104240	4293	5112	0.0	1474	0.04	0	421101	72280	+
SFV131_2	RB5_4	99.878	820	1	0	108309	109128	4293	5112	0.0	1474	0.04	0	421101	72280	+
SFV131_2	RB5_4	99.878	820	1	0	134184	135003	4293	5112	0.0	1474	0.04	0	421101	72280	+
SFV131_2	RB5_4	99.512	820	4	0	322683	323502	4293	5112	0.0	1462	0.04	0	421101	72280	-
SFV131_2	RB5_4	97.826	690	4	1	231740	232418	58810	59499	0.0	1182	0.04	0	421101	72280	-
SFV131_2	RB5_4	79.683	1260	256	0	193078	194337	47336	48595	0.0	1119	0.04	0	421101	72280	+
SFV131_2	RB5_4	92.149	726	57	0	209272	209997	62371	63096	0.0	1052	0.04	0	421101	72280	+
SFV131_2	RB5_4	87.078	859	89	5	194337	195195	50387	51223	0.0	1047	0.04	0	421101	72280	+
SFV131_2	RB5_4	83.994	656	105	0	211148	211803	64090	64745	0.0	710	0.04	0	421101	72280	+
SFV131_2	RB5_4	80.946	719	135	2	271840	272557	62370	63087	0.0	672	0.04	0	421101	72280	+
SFV131_2	RB5_4	93.803	355	19	3	200460	200812	46144	46497	3.11e-150	531	0.04	0	421101	72280	+
SFV131_2	RB5_4	96.500	200	6	1	195607	195806	51600	51798	2.40e-88	325	0.04	0	421101	72280	+
SFV131_2	RB5_4	96.000	200	7	1	191977	192176	51600	51798	2.92e-87	322	0.04	0	421101	72280	+
SFV131_2	RB5_4	96.000	200	7	1	198933	199132	51600	51798	2.92e-87	322	0.04	0	421101	72280	+
SFV131_2	RB5_4	90.435	230	15	3	198933	199156	45256	45484	1.84e-83	309	0.04	0	421101	72280	+
SFV131_2	RB5_4	92.823	209	14	1	195607	195815	45256	45463	2.25e-82	306	0.04	0	421101	72280	+
SFV131_2	RB5_4	93.069	202	13	1	191977	192178	45256	45456	3.33e-80	298	0.04	0	421101	72280	+
SFV131_2	RB5_4	100.000	62	0	0	293958	294019	64779	64840	2.74e-24	113	0.04	0	421101	72280	+
SFV131_3	RB5_4	99.997	72280	2	0	11551	83830	1	72280	0.0	1.303e+05	0.71	0.7	103447	72280	-
SFV131_3	RB5_4	100.000	821	0	0	10730	11550	4292	5112	0.0	1481	0.71	0.01	103447	72280	+
SFV131_3	RB5_4	100.000	820	0	0	83831	84650	4293	5112	0.0	1480	0.71	0.01	103447	72280	-
SFV131_3	RB5_4	91.365	498	38	3	32033	32529	44961	45454	0.0	695	0.71	0	103447	72280	-
SFV131_3	RB5_4	91.365	498	38	3	38377	38870	51302	51798	0.0	695	0.71	0	103447	72280	-
SFV131_3	RB5_4	94.366	355	17	3	30387	30739	46144	46497	1.47e-153	540	0.71	0	103447	72280	-
SFV131_3	RB5_4	94.366	355	17	3	37334	37687	53092	53444	1.47e-153	540	0.71	0	103447	72280	-
SFV70_2	RB5_4	99.878	821	1	0	143514	144334	4292	5112	0.0	1476	0.01	0	243736	72280	-
SFV70_2	RB5_4	99.878	821	1	0	101186	102006	4292	5112	0.0	1476	0.01	0	243736	72280	+
SFV70_2	RB5_4	99.878	820	1	0	93888	94707	4293	5112	0.0	1474	0.01	0	243736	72280	+
SFV70_2	RB5_4	99.878	820	1	0	126639	127458	4293	5112	0.0	1474	0.01	0	243736	72280	+
SFV70_3	RB5_4	94.134	5336	294	12	137858	143180	51931	57260	0.0	8175	0.08	0.03	172207	72280	+
SFV70_3	RB5_4	99.481	2119	10	1	40167	42285	63637	65754	0.0	3768	0.08	0.01	172207	72280	+
SFV70_3	RB5_4	99.878	821	1	0	69371	70191	4293	5113	0.0	1476	0.08	0	172207	72280	+
SFV70_3	RB5_4	97.826	690	4	1	170298	170976	58810	59499	0.0	1182	0.08	0	172207	72280	-
SFV70_3	RB5_4	79.683	1260	256	0	131636	132895	47336	48595	0.0	1119	0.08	0.01	172207	72280	+
SFV70_3	RB5_4	92.149	726	57	0	147830	148555	62371	63096	0.0	1052	0.08	0	172207	72280	+
SFV70_3	RB5_4	87.078	859	89	5	132895	133753	50387	51223	0.0	1047	0.08	0	172207	72280	+
SFV70_3	RB5_4	83.994	656	105	0	149706	150361	64090	64745	0.0	710	0.08	0	172207	72280	+
SFV70_3	RB5_4	80.946	719	135	2	38191	38908	62370	63087	0.0	672	0.08	0	172207	72280	+
SFV70_3	RB5_4	93.803	355	19	3	139018	139370	46144	46497	1.27e-150	531	0.08	0	172207	72280	+
SFV70_3	RB5_4	96.500	200	6	1	134165	134364	51600	51798	9.80e-89	325	0.08	0	172207	72280	+
SFV70_3	RB5_4	96.000	200	7	1	130535	130734	51600	51798	1.19e-87	322	0.08	0	172207	72280	+
SFV70_3	RB5_4	96.000	200	7	1	137491	137690	51600	51798	1.19e-87	322	0.08	0	172207	72280	+
SFV70_3	RB5_4	90.435	230	15	3	137491	137714	45256	45484	7.54e-84	309	0.08	0	172207	72280	+
SFV70_3	RB5_4	92.823	209	14	1	134165	134373	45256	45463	9.18e-83	306	0.08	0	172207	72280	+
SFV70_3	RB5_4	93.069	202	13	1	130535	130736	45256	45456	1.36e-80	298	0.08	0	172207	72280	+
SFV70_3	RB5_4	100.000	62	0	0	60309	60370	64779	64840	1.12e-24	113	0.08	0	172207	72280	+
SFV70_4	RB5_4	99.993	45958	3	0	6722	52679	25264	71221	0.0	82866	0.72	0.46	99518	72280	-
SFV70_4	RB5_4	100.000	25268	0	0	54634	79901	1	25268	0.0	45568	0.72	0.25	99518	72280	-
SFV70_4	RB5_4	100.000	820	0	0	79902	80721	4293	5112	0.0	1480	0.72	0.01	99518	72280	-
SFV70_4	RB5_4	91.365	498	38	3	26145	26641	44961	45454	0.0	695	0.72	0	99518	72280	-
SFV70_4	RB5_4	91.365	498	38	3	32489	32982	51302	51798	0.0	695	0.72	0	99518	72280	-
SFV70_4	RB5_4	94.366	355	17	3	24499	24851	46144	46497	1.42e-153	540	0.72	0	99518	72280	-
SFV70_4	RB5_4	94.366	355	17	3	31446	31799	53092	53444	1.42e-153	540	0.72	0	99518	72280	-
