bootstrap	Sample1	Sample2	Sample1_length	Sample2_length	DistanceScore_d0	DistanceScore_d1	DistanceScore_d2	DistanceScore_d3	DistanceScore_d4	DistanceScore_d5	DistanceScore_d6	DistanceScore_d7	DistanceScore_d8	DistanceScore_d9	Percent_identity	Coverage_breadth_mingenome	Breakpoint_distance	Breakpoints	Alignments
1	RB5_7	SFV70_2	25736	243736	0.981229960812255	0.901732981038234	3.97549334059981	2.3200668222489	0.104982206405694	0.110911679793952	0.983200480940506	0.912049269505751	4.08640502039376	2.43097850204285	0.895017793594306	0.0982670189617656	0	0	2
1	RB5_7	SFV70_3	25736	172207	0.992063371778744	0.969478551445446	4.83626675118812	3.48932561122319	0.0776575429662635	0.0808386959349387	0.992679710825844	0.971848772147964	4.91710544712306	3.57016430715813	0.922342457033737	0.0305214485545539	0.5	2	4
1	RB5_7	SFV70_4	25736	99518	0.652945215322465	0.155463164438918	1.05827263058207	0.16896692549597	0	0	0.652945215322465	0.155463164438918	1.05827263058207	0.16896692549597	1	0.844536835561082	0.25	1	4
1	RB5_7	SFV131_2	25736	421101	0.979972562701835	0.82613848305875	3.91065208066684	1.74949617629595	0.0907363951279473	0.095120232486201	0.981789780165922	0.841914050357476	4.00577231315304	1.84461640878215	0.909263604872053	0.17386151694125	0.5	3	6
1	RB5_7	SFV131_3	25736	103447	0.601557480473437	0	0.920192033247193	0	0	0	0.601557480473437	0	0.920192033247193	0	1	1	0.5	2	4
2	RB5_7	SFV70_2	25736	243736	0.981229960812255	0.901732981038234	3.97549334059981	2.3200668222489	0.104982206405694	0.110911679793952	0.983200480940506	0.912049269505751	4.08640502039376	2.43097850204285	0.895017793594306	0.0982670189617656	0	0	2
2	RB5_7	SFV70_3	25736	172207	0.991244954355547	0.966331209201119	4.73812509972814	3.3911839597632	0.0311598384304674	0.0316556326380653	0.991517760163279	0.967380323282561	4.7697807323662	3.42283959240127	0.968840161569533	0.0336687907988809	0.25	1	4
2	RB5_7	SFV70_4	25736	99518	0.719026937263481	0.316269039477774	1.26949647639108	0.380190771304978	0	0	0.719026937263481	0.316269039477774	1.26949647639108	0.380190771304978	1	0.683730960522226	0	0	4
2	RB5_7	SFV131_2	25736	421101	0.980330635108552	0.829246969225987	3.92869293528505	1.76753703091416	0.100125156445557	0.105499588045228	0.982300033345493	0.846343643145788	4.03419252333028	1.87303661895939	0.899874843554443	0.170753030774013	0.666666666666667	4	6
2	RB5_7	SFV131_3	25736	103447	0.634657811012285	0.0830742928193969	1.00692086050619	0.0867288272589977	0	0	0.634657811012285	0.0830742928193969	1.00692086050619	0.0867288272589977	1	0.916925707180603	0.5	2	4
