SFV131_2	SFV70_4	94.134	5336	294	12	199300	204622	26012	20683	0.0	8175	6	1	421101	99518
SFV131_2	SFV70_4	99.622	2119	7	1	273816	275934	14306	12189	0.0	3782	6	1	421101	99518
SFV131_2	SFV70_4	100.000	1956	0	0	38186	40141	54634	52679	0.0	3528	6	0	421101	99518
SFV131_2	SFV70_4	100.000	1954	0	0	295280	297233	54633	52680	0.0	3525	6	0	421101	99518
SFV131_2	SFV70_4	89.494	2532	260	1	362982	365507	3238	5769	0.0	3368	6	1	421101	99518
SFV131_2	SFV70_4	99.878	821	1	0	303020	303840	75609	74789	0.0	1476	6	0	421101	99518
SFV131_2	SFV70_4	99.878	821	1	0	319441	320261	74790	75610	0.0	1476	6	0	421101	99518
SFV131_2	SFV70_4	99.878	821	1	0	134184	135004	80721	79901	0.0	1476	6	0	421101	99518
SFV131_2	SFV70_4	99.878	821	1	0	103421	104241	80721	79901	0.0	1476	6	0	421101	99518
SFV131_2	SFV70_4	99.878	821	1	0	108308	109128	80722	79902	0.0	1476	6	0	421101	99518
SFV131_2	SFV70_4	99.878	820	1	0	134184	135003	75609	74790	0.0	1474	6	0	421101	99518
SFV131_2	SFV70_4	99.878	820	1	0	108309	109128	75609	74790	0.0	1474	6	0	421101	99518
SFV131_2	SFV70_4	99.878	820	1	0	103421	104240	75609	74790	0.0	1474	6	0	421101	99518
SFV131_2	SFV70_4	99.878	820	1	0	303020	303839	80721	79902	0.0	1474	6	0	421101	99518
SFV131_2	SFV70_4	99.878	820	1	0	319441	320260	79902	80721	0.0	1474	6	0	421101	99518
SFV131_2	SFV70_4	99.513	821	4	0	322683	323503	79902	80722	0.0	1463	6	0	421101	99518
SFV131_2	SFV70_4	99.512	820	4	0	322683	323502	74790	75609	0.0	1462	6	0	421101	99518
SFV131_2	SFV70_4	97.826	690	4	1	231740	232418	18444	19133	0.0	1182	6	0	421101	99518
SFV131_2	SFV70_4	79.683	1260	256	0	193078	194337	30607	29348	0.0	1119	6	0	421101	99518
SFV131_2	SFV70_4	92.149	726	57	0	209272	209997	15572	14847	0.0	1052	6	0	421101	99518
SFV131_2	SFV70_4	87.078	859	89	5	194337	195195	27556	26720	0.0	1047	6	0	421101	99518
SFV131_2	SFV70_4	98.896	453	5	0	269019	269471	2928	2476	0.0	794	6	0	421101	99518
SFV131_2	SFV70_4	83.994	656	105	0	211148	211803	13853	13198	0.0	710	6	0	421101	99518
SFV131_2	SFV70_4	80.946	719	135	2	271840	272557	15573	14856	0.0	672	6	0	421101	99518
SFV131_2	SFV70_4	93.803	355	19	3	200460	200812	31799	31446	4.28e-150	531	6	0	421101	99518
SFV131_2	SFV70_4	89.572	374	37	2	148688	149061	1914	1543	3.76e-138	491	6	0	421101	99518
SFV131_2	SFV70_4	96.500	200	6	1	195607	195806	26343	26145	3.30e-88	325	6	0	421101	99518
SFV131_2	SFV70_4	96.000	200	7	1	198933	199132	26343	26145	4.02e-87	322	6	0	421101	99518
SFV131_2	SFV70_4	96.000	200	7	1	191977	192176	26343	26145	4.02e-87	322	6	0	421101	99518
SFV131_2	SFV70_4	90.435	230	15	3	198933	199156	32687	32459	2.54e-83	309	6	0	421101	99518
SFV131_2	SFV70_4	92.823	209	14	1	195607	195815	32687	32480	3.09e-82	306	6	0	421101	99518
SFV131_2	SFV70_4	93.069	202	13	1	191977	192178	32687	32487	4.59e-80	298	6	0	421101	99518
SFV131_2	SFV70_4	100.000	62	0	0	293958	294019	13164	13103	3.78e-24	113	6	0	421101	99518
