RB5_2	SFV70_3	78.694	2281	454	20	130846	133110	70193	72457	0.0	1862	3	1	238932	172207
RB5_2	SFV70_3	94.612	1058	57	0	91051	92108	60308	61365	0.0	1651	3	0	238932	172207
RB5_2	SFV70_3	100.000	821	0	0	43803	44623	70191	69371	0.0	1481	3	0	238932	172207
RB5_2	SFV70_3	100.000	820	0	0	48951	49770	70190	69371	0.0	1480	3	0	238932	172207
RB5_2	SFV70_3	99.870	768	1	0	123964	124731	84599	83832	0.0	1380	3	0	238932	172207
RB5_2	SFV70_3	99.350	769	5	0	123964	124732	154006	153238	0.0	1364	3	0	238932	172207
RB5_2	SFV70_3	99.220	769	6	0	123963	124731	8063	8831	0.0	1361	3	0	238932	172207
RB5_2	SFV70_3	99.092	771	7	0	123961	124731	169527	170297	0.0	1359	3	0	238932	172207
RB5_2	SFV70_3	98.962	771	8	0	123964	124734	33272	32502	0.0	1355	3	0	238932	172207
RB5_2	SFV70_3	98.960	769	8	0	123963	124731	64404	63636	0.0	1352	3	0	238932	172207
RB5_2	SFV70_3	96.628	771	26	0	55719	56489	84602	83832	0.0	1274	3	0	238932	172207
RB5_2	SFV70_3	95.579	769	1	1	178007	178742	83831	84599	0.0	1260	3	0	238932	172207
RB5_2	SFV70_3	96.224	768	29	0	55722	56489	154006	153239	0.0	1254	3	0	238932	172207
RB5_2	SFV70_3	96.099	769	30	0	55721	56489	8063	8831	0.0	1252	3	0	238932	172207
RB5_2	SFV70_3	96.094	768	30	0	55722	56489	169530	170297	0.0	1251	3	0	238932	172207
RB5_2	SFV70_3	95.153	784	38	0	55709	56492	33285	32502	0.0	1243	3	0	238932	172207
RB5_2	SFV70_3	95.725	772	33	0	55718	56489	64407	63636	0.0	1243	3	0	238932	172207
RB5_2	SFV70_3	95.052	768	5	1	178008	178742	153239	154006	0.0	1240	3	0	238932	172207
RB5_2	SFV70_3	94.935	770	6	1	178008	178744	170297	169528	0.0	1238	3	0	238932	172207
RB5_2	SFV70_3	94.922	768	6	1	178008	178742	8831	8064	0.0	1234	3	0	238932	172207
RB5_2	SFV70_3	94.668	769	8	1	178008	178743	32505	33273	0.0	1227	3	0	238932	172207
RB5_2	SFV70_3	94.668	769	8	1	178007	178742	63635	64403	0.0	1227	3	0	238932	172207
RB5_2	SFV70_3	92.707	713	52	0	55777	56489	59092	59804	0.0	1052	3	0	238932	172207
RB5_2	SFV70_3	92.146	713	56	0	124019	124731	59092	59804	0.0	1034	3	0	238932	172207
RB5_2	SFV70_3	87.938	713	53	1	178008	178687	59804	59092	0.0	924	3	0	238932	172207
RB5_2	SFV70_3	97.176	425	11	1	235067	235490	171142	171566	0.0	710	3	0	238932	172207
RB5_2	SFV70_3	100.000	204	0	0	133108	133311	32708	32505	3.03e-101	369	3	0	238932	172207
RB5_2	SFV70_3	100.000	204	0	0	133108	133311	63839	63636	3.03e-101	369	3	0	238932	172207
RB5_2	SFV70_3	100.000	204	0	0	133108	133311	84035	83832	3.03e-101	369	3	0	238932	172207
RB5_2	SFV70_3	100.000	204	0	0	133108	133311	153442	153239	3.03e-101	369	3	0	238932	172207
RB5_2	SFV70_3	98.585	212	3	0	133108	133319	170094	170305	3.03e-101	369	3	0	238932	172207
RB5_2	SFV70_3	99.512	205	1	0	133108	133312	8628	8832	3.70e-100	365	3	0	238932	172207
RB5_2	SFV70_3	93.171	205	14	0	133108	133312	59601	59805	8.70e-83	307	3	0	238932	172207
RB5_2	SFV70_3	97.006	167	4	1	233361	233527	170977	171142	5.14e-73	275	3	0	238932	172207
RB5_2	SFV70_3	96.875	96	3	0	136908	137003	12777	12872	2.85e-38	159	3	0	238932	172207
RB5_2	SFV70_3	98.387	62	1	0	91052	91113	41309	41370	1.58e-22	107	3	0	238932	172207
