RB5_4	RB5_2	99.878	822	1	0	4293	5114	44623	43802	0.0	1478	1	1	72280	238932
RB5_4	RB5_2	99.878	821	1	0	4292	5112	49771	48951	0.0	1476	1	1	72280	238932
RB5_4	RB5_2	98.387	62	1	0	64779	64840	91052	91113	6.62e-23	107	1	0	72280	238932
RB5_5	RB5_2	100.000	820	0	0	1724	2543	44623	43804	0.0	1480	3	2	50517	238932
RB5_5	RB5_2	100.000	820	0	0	1724	2543	49770	48951	0.0	1480	3	2	50517	238932
RB5_5	RB5_2	86.517	890	115	3	5020	5908	132222	133107	0.0	1056	3	2	50517	238932
RB5_6	RB5_2	100.000	821	0	0	22482	23302	44623	43803	0.0	1481	2	2	33303	238932
RB5_6	RB5_2	100.000	820	0	0	22482	23301	49770	48951	0.0	1480	2	2	33303	238932
SFV131_2	RB5_2	99.949	3885	2	0	99537	103421	133110	129226	0.0	6998	12	1	421101	238932
SFV131_2	RB5_2	71.387	11722	3059	129	74008	85584	76889	88460	0.0	5703	12	3	421101	238932
SFV131_2	RB5_2	72.790	8313	2056	101	40153	48350	19977	28198	0.0	4524	12	2	421101	238932
SFV131_2	RB5_2	98.955	2489	23	1	109129	111617	129234	126749	0.0	4370	12	1	421101	238932
SFV131_2	RB5_2	99.826	1727	2	1	324556	326281	127704	129430	0.0	3097	12	0	421101	238932
SFV131_2	RB5_2	99.651	1434	2	1	104237	105670	129145	127715	0.0	2562	12	0	421101	238932
SFV131_2	RB5_2	75.707	2972	662	35	125219	128160	133110	130169	0.0	2001	12	1	421101	238932
SFV131_2	RB5_2	78.792	2268	449	20	303842	306093	130846	133097	0.0	1860	12	1	421101	238932
SFV131_2	RB5_2	94.612	1058	57	0	293957	295014	91051	92108	0.0	1651	12	0	421101	238932
SFV131_2	RB5_2	87.251	1255	148	7	139033	140284	126472	127717	0.0	1521	12	0	421101	238932
SFV131_2	RB5_2	100.000	821	0	0	303020	303840	44623	43803	0.0	1481	12	0	421101	238932
SFV131_2	RB5_2	99.879	824	1	0	108305	109128	44627	43804	0.0	1481	12	0	421101	238932
SFV131_2	RB5_2	100.000	821	0	0	134184	135004	49770	48950	0.0	1481	12	0	421101	238932
SFV131_2	RB5_2	100.000	821	0	0	103421	104241	49770	48950	0.0	1481	12	0	421101	238932
SFV131_2	RB5_2	100.000	821	0	0	319441	320261	48951	49771	0.0	1481	12	0	421101	238932
SFV131_2	RB5_2	100.000	820	0	0	134184	135003	44623	43804	0.0	1480	12	0	421101	238932
SFV131_2	RB5_2	100.000	820	0	0	103421	104240	44623	43804	0.0	1480	12	0	421101	238932
SFV131_2	RB5_2	100.000	820	0	0	319441	320260	43804	44623	0.0	1480	12	0	421101	238932
SFV131_2	RB5_2	100.000	820	0	0	303020	303839	49770	48951	0.0	1480	12	0	421101	238932
SFV131_2	RB5_2	100.000	820	0	0	108309	109128	49770	48951	0.0	1480	12	0	421101	238932
SFV131_2	RB5_2	99.635	821	3	0	322683	323503	43804	44624	0.0	1467	12	0	421101	238932
SFV131_2	RB5_2	99.634	820	3	0	322683	323502	48951	49770	0.0	1465	12	0	421101	238932
SFV131_2	RB5_2	99.870	768	1	0	146346	147113	124731	123964	0.0	1380	12	0	421101	238932
SFV131_2	RB5_2	99.350	769	5	0	214680	215448	124732	123964	0.0	1364	12	0	421101	238932
SFV131_2	RB5_2	99.220	769	6	0	241712	242480	123963	124731	0.0	1361	12	0	421101	238932
SFV131_2	RB5_2	99.092	771	7	0	230969	231739	123961	124731	0.0	1359	12	0	421101	238932
SFV131_2	RB5_2	98.962	771	8	0	266151	266921	124734	123964	0.0	1355	12	0	421101	238932
SFV131_2	RB5_2	98.960	769	8	0	297285	298053	124731	123963	0.0	1352	12	0	421101	238932
SFV131_2	RB5_2	96.628	771	26	0	146346	147116	56489	55719	0.0	1274	12	0	421101	238932
SFV131_2	RB5_2	95.579	769	1	1	146345	147113	178007	178742	0.0	1260	12	0	421101	238932
SFV131_2	RB5_2	96.224	768	29	0	214681	215448	56489	55722	0.0	1254	12	0	421101	238932
SFV131_2	RB5_2	96.099	769	30	0	241712	242480	55721	56489	0.0	1252	12	0	421101	238932
SFV131_2	RB5_2	96.094	768	30	0	230972	231739	55722	56489	0.0	1251	12	0	421101	238932
SFV131_2	RB5_2	95.153	784	38	0	266151	266934	56492	55709	0.0	1243	12	0	421101	238932
SFV131_2	RB5_2	95.725	772	33	0	297285	298056	56489	55718	0.0	1243	12	0	421101	238932
SFV131_2	RB5_2	95.052	768	5	1	214681	215448	178008	178742	0.0	1240	12	0	421101	238932
SFV131_2	RB5_2	94.935	770	6	1	230970	231739	178744	178008	0.0	1238	12	0	421101	238932
SFV131_2	RB5_2	94.922	768	6	1	241713	242480	178742	178008	0.0	1234	12	0	421101	238932
SFV131_2	RB5_2	94.668	769	8	1	297284	298052	178007	178742	0.0	1227	12	0	421101	238932
SFV131_2	RB5_2	94.668	769	8	1	266154	266922	178008	178743	0.0	1227	12	0	421101	238932
SFV131_2	RB5_2	91.349	867	75	0	107293	108159	127717	126851	0.0	1225	12	0	421101	238932
SFV131_2	RB5_2	92.707	713	52	0	292741	293453	55777	56489	0.0	1052	12	0	421101	238932
SFV131_2	RB5_2	92.146	713	56	0	292741	293453	124019	124731	0.0	1034	12	0	421101	238932
SFV131_2	RB5_2	89.558	747	74	3	89074	89818	61752	62496	0.0	985	12	0	421101	238932
SFV131_2	RB5_2	87.938	713	53	1	292741	293453	178687	178008	0.0	924	12	0	421101	238932
SFV131_2	RB5_2	70.061	2131	575	26	59722	61820	40242	42341	0.0	906	12	0	421101	238932
SFV131_2	RB5_2	97.176	425	11	1	232584	233008	235067	235490	0.0	710	12	0	421101	238932
SFV131_2	RB5_2	98.585	212	3	0	231536	231747	133108	133319	7.42e-101	369	12	0	421101	238932
SFV131_2	RB5_2	100.000	204	0	0	297285	297488	133311	133108	7.42e-101	369	12	0	421101	238932
SFV131_2	RB5_2	100.000	204	0	0	266154	266357	133311	133108	7.42e-101	369	12	0	421101	238932
SFV131_2	RB5_2	100.000	204	0	0	214681	214884	133311	133108	7.42e-101	369	12	0	421101	238932
SFV131_2	RB5_2	100.000	204	0	0	146346	146549	133311	133108	7.42e-101	369	12	0	421101	238932
SFV131_2	RB5_2	99.512	205	1	0	242277	242481	133108	133312	9.04e-100	365	12	0	421101	238932
SFV131_2	RB5_2	93.171	205	14	0	293250	293454	133108	133312	2.13e-82	307	12	0	421101	238932
SFV131_2	RB5_2	98.780	164	2	0	323501	323664	127554	127717	1.99e-76	288	12	0	421101	238932
SFV131_2	RB5_2	97.006	167	4	1	232419	232584	233361	233527	1.26e-72	275	12	0	421101	238932
SFV131_2	RB5_2	96.875	96	3	0	246426	246521	136908	137003	6.97e-38	159	12	0	421101	238932
SFV131_2	RB5_2	98.387	62	1	0	274958	275019	91052	91113	3.86e-22	107	12	0	421101	238932
SFV131_3	RB5_2	99.520	833	4	0	10719	11551	49782	48950	0.0	1485	2	1	103447	238932
SFV131_3	RB5_2	99.758	825	2	0	83830	84654	48950	49774	0.0	1480	2	1	103447	238932
SFV131_3	RB5_2	99.878	822	1	0	78717	79538	43802	44623	0.0	1478	2	1	103447	238932
SFV131_3	RB5_2	99.757	823	2	0	10731	11553	44623	43801	0.0	1476	2	1	103447	238932
SFV131_3	RB5_2	99.878	821	1	0	83831	84651	43804	44624	0.0	1476	2	1	103447	238932
SFV131_3	RB5_2	99.878	821	1	0	78719	79539	48951	49771	0.0	1476	2	1	103447	238932
SFV131_3	RB5_2	98.387	62	1	0	18991	19052	91113	91052	9.47e-23	107	2	0	103447	238932
SFV70_2	RB5_2	73.918	15624	3808	135	30626	46111	12704	28198	0.0	9436	18	6	243736	238932
SFV70_2	RB5_2	71.387	11722	3059	129	71769	83345	76889	88460	0.0	5703	18	5	243736	238932
SFV70_2	RB5_2	99.075	2486	23	0	141028	143513	126749	129234	0.0	4379	18	1	243736	238932
SFV70_2	RB5_2	99.826	1727	2	1	145232	146957	127704	129430	0.0	3097	18	1	243736	238932
SFV70_2	RB5_2	99.720	1431	4	0	94704	96134	129145	127715	0.0	2563	18	1	243736	238932
SFV70_2	RB5_2	75.769	2959	657	35	117687	120615	133097	130169	0.0	2001	18	1	243736	238932
SFV70_2	RB5_2	87.251	1255	148	7	131488	132739	126472	127717	0.0	1521	18	1	243736	238932
SFV70_2	RB5_2	100.000	823	0	0	101186	102008	49771	48949	0.0	1485	18	0	243736	238932
SFV70_2	RB5_2	99.758	827	2	0	93882	94708	49776	48950	0.0	1483	18	0	243736	238932
SFV70_2	RB5_2	100.000	822	0	0	143514	144335	48951	49772	0.0	1483	18	0	243736	238932
SFV70_2	RB5_2	100.000	821	0	0	93887	94707	44624	43804	0.0	1481	18	0	243736	238932
SFV70_2	RB5_2	100.000	821	0	0	126639	127459	49770	48950	0.0	1481	18	0	243736	238932
SFV70_2	RB5_2	100.000	820	0	0	126639	127458	44623	43804	0.0	1480	18	0	243736	238932
SFV70_2	RB5_2	100.000	820	0	0	101187	102006	44623	43804	0.0	1480	18	0	243736	238932
SFV70_2	RB5_2	100.000	820	0	0	143514	144333	43804	44623	0.0	1480	18	0	243736	238932
SFV70_2	RB5_2	91.349	867	75	0	97757	98623	127717	126851	0.0	1225	18	0	243736	238932
SFV70_2	RB5_2	89.558	747	74	3	86835	87579	61752	62496	0.0	985	18	0	243736	238932
SFV70_2	RB5_2	70.061	2131	575	26	57483	59581	40242	42341	0.0	906	18	1	243736	238932
SFV70_3	RB5_2	78.694	2281	454	20	70193	72457	130846	133110	0.0	1862	6	1	172207	238932
SFV70_3	RB5_2	94.612	1058	57	0	60308	61365	91051	92108	0.0	1651	6	1	172207	238932
SFV70_3	RB5_2	100.000	821	0	0	69371	70191	44623	43803	0.0	1481	6	0	172207	238932
SFV70_3	RB5_2	100.000	820	0	0	69371	70190	49770	48951	0.0	1480	6	0	172207	238932
SFV70_3	RB5_2	99.870	768	1	0	83832	84599	124731	123964	0.0	1380	6	0	172207	238932
SFV70_3	RB5_2	99.350	769	5	0	153238	154006	124732	123964	0.0	1364	6	0	172207	238932
SFV70_3	RB5_2	99.220	769	6	0	8063	8831	123963	124731	0.0	1361	6	0	172207	238932
SFV70_3	RB5_2	99.092	771	7	0	169527	170297	123961	124731	0.0	1359	6	0	172207	238932
SFV70_3	RB5_2	98.962	771	8	0	32502	33272	124734	123964	0.0	1355	6	0	172207	238932
SFV70_3	RB5_2	98.960	769	8	0	63636	64404	124731	123963	0.0	1352	6	0	172207	238932
SFV70_3	RB5_2	96.628	771	26	0	83832	84602	56489	55719	0.0	1274	6	0	172207	238932
SFV70_3	RB5_2	95.579	769	1	1	83831	84599	178007	178742	0.0	1260	6	0	172207	238932
