RB5_2	RB5_4	99.878	822	1	0	43802	44623	5114	4293	0.0	1478	1	0	238932	72280
RB5_2	RB5_4	99.878	821	1	0	48951	49771	5112	4292	0.0	1476	1	0	238932	72280
RB5_2	RB5_4	98.387	62	1	0	91052	91113	64779	64840	6.62e-23	107	1	0	238932	72280
RB5_5	RB5_4	99.519	832	2	1	1724	2553	4293	5124	0.0	1480	2	2	50517	72280
RB5_6	RB5_4	99.878	821	1	0	22482	23302	4293	5113	0.0	1476	2	2	33303	72280
SFV131_2	RB5_4	94.134	5336	294	12	199300	204622	51931	57260	0.0	8175	4	1	421101	72280
SFV131_2	RB5_4	99.528	2119	9	1	273816	275934	63637	65754	0.0	3773	4	1	421101	72280
SFV131_2	RB5_4	99.878	821	1	0	319441	320261	5112	4292	0.0	1476	4	0	421101	72280
SFV131_2	RB5_4	99.878	821	1	0	303020	303840	4293	5113	0.0	1476	4	0	421101	72280
SFV131_2	RB5_4	99.878	820	1	0	103421	104240	4293	5112	0.0	1474	4	0	421101	72280
SFV131_2	RB5_4	99.878	820	1	0	108309	109128	4293	5112	0.0	1474	4	0	421101	72280
SFV131_2	RB5_4	99.878	820	1	0	134184	135003	4293	5112	0.0	1474	4	0	421101	72280
SFV131_2	RB5_4	99.512	820	4	0	322683	323502	5112	4293	0.0	1462	4	0	421101	72280
SFV131_2	RB5_4	97.826	690	4	1	231740	232418	59499	58810	0.0	1182	4	0	421101	72280
SFV131_2	RB5_4	79.683	1260	256	0	193078	194337	47336	48595	0.0	1119	4	0	421101	72280
SFV131_2	RB5_4	92.149	726	57	0	209272	209997	62371	63096	0.0	1052	4	0	421101	72280
SFV131_2	RB5_4	87.078	859	89	5	194337	195195	50387	51223	0.0	1047	4	0	421101	72280
SFV131_2	RB5_4	83.994	656	105	0	211148	211803	64090	64745	0.0	710	4	0	421101	72280
SFV131_2	RB5_4	80.946	719	135	2	271840	272557	62370	63087	0.0	672	4	0	421101	72280
SFV131_2	RB5_4	93.803	355	19	3	200460	200812	46144	46497	3.11e-150	531	4	0	421101	72280
SFV131_2	RB5_4	96.500	200	6	1	195607	195806	51600	51798	2.40e-88	325	4	0	421101	72280
SFV131_2	RB5_4	96.000	200	7	1	191977	192176	51600	51798	2.92e-87	322	4	0	421101	72280
SFV131_2	RB5_4	96.000	200	7	1	198933	199132	51600	51798	2.92e-87	322	4	0	421101	72280
SFV131_2	RB5_4	90.435	230	15	3	198933	199156	45256	45484	1.84e-83	309	4	0	421101	72280
SFV131_2	RB5_4	92.823	209	14	1	195607	195815	45256	45463	2.25e-82	306	4	0	421101	72280
SFV131_2	RB5_4	93.069	202	13	1	191977	192178	45256	45456	3.33e-80	298	4	0	421101	72280
SFV131_2	RB5_4	100.000	62	0	0	293958	294019	64779	64840	2.74e-24	113	4	0	421101	72280
SFV131_3	RB5_4	99.997	72280	2	0	11551	83830	72280	1	0.0	1.303e+05	71	70	103447	72280
SFV131_3	RB5_4	100.000	821	0	0	10730	11550	4292	5112	0.0	1481	71	1	103447	72280
SFV131_3	RB5_4	100.000	820	0	0	83831	84650	5112	4293	0.0	1480	71	1	103447	72280
