SFV70_3	SFV70_2	100.000	4952	0	0	78195	83146	133164	138115	0.0	8931	10	3	172207	243736
SFV70_3	SFV70_2	100.000	2586	0	0	75609	78194	126070	123485	0.0	4664	10	2	172207	243736
SFV70_3	SFV70_2	100.000	2265	0	0	70191	72455	119940	117676	0.0	4085	10	1	172207	243736
SFV70_3	SFV70_2	100.000	1954	0	0	61631	63584	191104	193057	0.0	3525	10	1	172207	243736
SFV70_3	SFV70_2	100.000	1584	0	0	67787	69370	148855	147272	0.0	2857	10	1	172207	243736
SFV70_3	SFV70_2	99.724	1447	4	0	81701	83147	101186	99740	0.0	2592	10	1	172207	243736
SFV70_3	SFV70_2	100.000	1071	0	0	103181	104251	112867	113937	0.0	1932	10	1	172207	243736
SFV70_3	SFV70_2	100.000	1070	0	0	103182	104251	9075	10144	0.0	1930	10	1	172207	243736
SFV70_3	SFV70_2	100.000	1070	0	0	103182	104251	63810	64879	0.0	1930	10	1	172207	243736
SFV70_3	SFV70_2	100.000	1070	0	0	103182	104251	233969	232900	0.0	1930	10	1	172207	243736
SFV70_3	SFV70_2	100.000	936	0	0	34064	34999	193058	193993	0.0	1689	10	1	172207	243736
SFV70_3	SFV70_2	100.000	821	0	0	69370	70190	126638	127458	0.0	1481	10	0	172207	243736
SFV70_3	SFV70_2	100.000	820	0	0	69371	70190	93888	94707	0.0	1480	10	0	172207	243736
SFV70_3	SFV70_2	99.519	832	2	1	69359	70190	101177	102006	0.0	1480	10	0	172207	243736
SFV70_3	SFV70_2	100.000	820	0	0	69371	70190	144333	143514	0.0	1480	10	0	172207	243736
SFV70_3	SFV70_2	99.685	635	2	0	83139	83773	121247	120613	0.0	1137	10	0	172207	243736
SFV70_3	SFV70_2	98.829	427	5	0	33643	34069	190678	191104	0.0	747	10	0	172207	243736
SFV70_3	SFV70_2	98.039	51	1	0	83727	83777	102007	102057	1.51e-16	87.8	10	0	172207	243736
SFV70_3	SFV70_2	100.000	40	0	0	78193	78232	138115	138076	3.32e-12	73.4	10	0	172207	243736
SFV70_3	SFV70_2	97.619	42	1	0	78191	78232	99739	99780	1.16e-11	71.6	10	0	172207	243736
SFV70_3	SFV70_2	100.000	38	0	0	83107	83144	133201	133164	4.04e-11	69.8	10	0	172207	243736
