SFV70_4	SFV131_2	94.134	5336	294	12	20683	26012	199300	204622	0.0	8175	0.19	0.05	99518	421101	-
SFV70_4	SFV131_2	99.622	2119	7	1	12189	14306	273816	275934	0.0	3782	0.19	0.02	99518	421101	-
SFV70_4	SFV131_2	100.000	1956	0	0	52679	54634	38186	40141	0.0	3528	0.19	0.02	99518	421101	-
SFV70_4	SFV131_2	100.000	1954	0	0	52680	54633	295280	297233	0.0	3525	0.19	0.02	99518	421101	-
SFV70_4	SFV131_2	89.494	2532	260	1	3238	5769	362982	365507	0.0	3368	0.19	0.03	99518	421101	+
SFV70_4	SFV131_2	99.878	821	1	0	79901	80721	103421	104241	0.0	1476	0.19	0.01	99518	421101	-
SFV70_4	SFV131_2	99.878	821	1	0	79902	80722	108308	109128	0.0	1476	0.19	0.01	99518	421101	-
SFV70_4	SFV131_2	99.878	821	1	0	79901	80721	134184	135004	0.0	1476	0.19	0.01	99518	421101	-
SFV70_4	SFV131_2	99.878	821	1	0	74789	75609	303020	303840	0.0	1476	0.19	0.01	99518	421101	-
SFV70_4	SFV131_2	99.878	821	1	0	74790	75610	319441	320261	0.0	1476	0.19	0.01	99518	421101	+
SFV70_4	SFV131_2	99.878	820	1	0	74790	75609	103421	104240	0.0	1474	0.19	0.01	99518	421101	-
SFV70_4	SFV131_2	99.878	820	1	0	74790	75609	108309	109128	0.0	1474	0.19	0.01	99518	421101	-
SFV70_4	SFV131_2	99.878	820	1	0	74790	75609	134184	135003	0.0	1474	0.19	0.01	99518	421101	-
SFV70_4	SFV131_2	99.878	820	1	0	79902	80721	303020	303839	0.0	1474	0.19	0.01	99518	421101	-
SFV70_4	SFV131_2	99.878	820	1	0	79902	80721	319441	320260	0.0	1474	0.19	0.01	99518	421101	+
SFV70_4	SFV131_2	99.513	821	4	0	79902	80722	322683	323503	0.0	1463	0.19	0.01	99518	421101	+
SFV70_4	SFV131_2	99.512	820	4	0	74790	75609	322683	323502	0.0	1462	0.19	0.01	99518	421101	+
SFV70_4	SFV131_2	97.826	690	4	1	18444	19133	231740	232418	0.0	1182	0.19	0.01	99518	421101	+
SFV70_4	SFV131_2	79.683	1260	256	0	29348	30607	193078	194337	0.0	1119	0.19	0.01	99518	421101	-
SFV70_4	SFV131_2	92.149	726	57	0	14847	15572	209272	209997	0.0	1052	0.19	0.01	99518	421101	-
SFV70_4	SFV131_2	87.078	859	89	5	26720	27556	194337	195195	0.0	1047	0.19	0.01	99518	421101	-
SFV70_4	SFV131_2	98.896	453	5	0	2476	2928	269019	269471	0.0	794	0.19	0	99518	421101	-
SFV70_4	SFV131_2	83.994	656	105	0	13198	13853	211148	211803	0.0	710	0.19	0.01	99518	421101	-
SFV70_4	SFV131_2	80.946	719	135	2	14856	15573	271840	272557	0.0	672	0.19	0.01	99518	421101	-
SFV70_4	SFV131_2	93.803	355	19	3	31446	31799	200460	200812	4.28e-150	531	0.19	0	99518	421101	-
SFV70_4	SFV131_2	89.572	374	37	2	1543	1914	148688	149061	3.76e-138	491	0.19	0	99518	421101	-
SFV70_4	SFV131_2	96.500	200	6	1	26145	26343	195607	195806	3.30e-88	325	0.19	0	99518	421101	-
SFV70_4	SFV131_2	96.000	200	7	1	26145	26343	191977	192176	4.02e-87	322	0.19	0	99518	421101	-
SFV70_4	SFV131_2	96.000	200	7	1	26145	26343	198933	199132	4.02e-87	322	0.19	0	99518	421101	-
SFV70_4	SFV131_2	90.435	230	15	3	32459	32687	198933	199156	2.54e-83	309	0.19	0	99518	421101	-
SFV70_4	SFV131_2	92.823	209	14	1	32480	32687	195607	195815	3.09e-82	306	0.19	0	99518	421101	-
SFV70_4	SFV131_2	93.069	202	13	1	32487	32687	191977	192178	4.59e-80	298	0.19	0	99518	421101	-
SFV70_4	SFV131_2	100.000	62	0	0	13103	13164	293958	294019	3.78e-24	113	0.19	0	99518	421101	-
