SFV70_3	RB5_2	78.694	2281	454	20	70193	72457	130846	133110	0.0	1862	0.06	0.01	172207	238932	+
SFV70_3	RB5_2	94.612	1058	57	0	60308	61365	91051	92108	0.0	1651	0.06	0.01	172207	238932	+
SFV70_3	RB5_2	100.000	821	0	0	69371	70191	43803	44623	0.0	1481	0.06	0	172207	238932	-
SFV70_3	RB5_2	100.000	820	0	0	69371	70190	48951	49770	0.0	1480	0.06	0	172207	238932	-
SFV70_3	RB5_2	99.870	768	1	0	83832	84599	123964	124731	0.0	1380	0.06	0	172207	238932	-
SFV70_3	RB5_2	99.350	769	5	0	153238	154006	123964	124732	0.0	1364	0.06	0	172207	238932	-
SFV70_3	RB5_2	99.220	769	6	0	8063	8831	123963	124731	0.0	1361	0.06	0	172207	238932	+
SFV70_3	RB5_2	99.092	771	7	0	169527	170297	123961	124731	0.0	1359	0.06	0	172207	238932	+
SFV70_3	RB5_2	98.962	771	8	0	32502	33272	123964	124734	0.0	1355	0.06	0	172207	238932	-
SFV70_3	RB5_2	98.960	769	8	0	63636	64404	123963	124731	0.0	1352	0.06	0	172207	238932	-
SFV70_3	RB5_2	96.628	771	26	0	83832	84602	55719	56489	0.0	1274	0.06	0	172207	238932	-
SFV70_3	RB5_2	95.579	769	1	1	83831	84599	178007	178742	0.0	1260	0.06	0	172207	238932	+
SFV70_3	RB5_2	96.224	768	29	0	153239	154006	55722	56489	0.0	1254	0.06	0	172207	238932	-
SFV70_3	RB5_2	96.099	769	30	0	8063	8831	55721	56489	0.0	1252	0.06	0	172207	238932	+
SFV70_3	RB5_2	96.094	768	30	0	169530	170297	55722	56489	0.0	1251	0.06	0	172207	238932	+
SFV70_3	RB5_2	95.153	784	38	0	32502	33285	55709	56492	0.0	1243	0.06	0	172207	238932	-
SFV70_3	RB5_2	95.725	772	33	0	63636	64407	55718	56489	0.0	1243	0.06	0	172207	238932	-
SFV70_3	RB5_2	95.052	768	5	1	153239	154006	178008	178742	0.0	1240	0.06	0	172207	238932	+
SFV70_3	RB5_2	94.935	770	6	1	169528	170297	178008	178744	0.0	1238	0.06	0	172207	238932	-
SFV70_3	RB5_2	94.922	768	6	1	8064	8831	178008	178742	0.0	1234	0.06	0	172207	238932	-
SFV70_3	RB5_2	94.668	769	8	1	63635	64403	178007	178742	0.0	1227	0.06	0	172207	238932	+
SFV70_3	RB5_2	94.668	769	8	1	32505	33273	178008	178743	0.0	1227	0.06	0	172207	238932	+
SFV70_3	RB5_2	92.707	713	52	0	59092	59804	55777	56489	0.0	1052	0.06	0	172207	238932	+
SFV70_3	RB5_2	92.146	713	56	0	59092	59804	124019	124731	0.0	1034	0.06	0	172207	238932	+
SFV70_3	RB5_2	87.938	713	53	1	59092	59804	178008	178687	0.0	924	0.06	0	172207	238932	-
SFV70_3	RB5_2	97.176	425	11	1	171142	171566	235067	235490	0.0	710	0.06	0	172207	238932	+
SFV70_3	RB5_2	98.585	212	3	0	170094	170305	133108	133319	3.03e-101	369	0.06	0	172207	238932	+
SFV70_3	RB5_2	100.000	204	0	0	153239	153442	133108	133311	3.03e-101	369	0.06	0	172207	238932	-
SFV70_3	RB5_2	100.000	204	0	0	83832	84035	133108	133311	3.03e-101	369	0.06	0	172207	238932	-
SFV70_3	RB5_2	100.000	204	0	0	63636	63839	133108	133311	3.03e-101	369	0.06	0	172207	238932	-
SFV70_3	RB5_2	100.000	204	0	0	32505	32708	133108	133311	3.03e-101	369	0.06	0	172207	238932	-
SFV70_3	RB5_2	99.512	205	1	0	8628	8832	133108	133312	3.70e-100	365	0.06	0	172207	238932	+
SFV70_3	RB5_2	93.171	205	14	0	59601	59805	133108	133312	8.70e-83	307	0.06	0	172207	238932	+
SFV70_3	RB5_2	97.006	167	4	1	170977	171142	233361	233527	5.14e-73	275	0.06	0	172207	238932	+
SFV70_3	RB5_2	96.875	96	3	0	12777	12872	136908	137003	2.85e-38	159	0.06	0	172207	238932	+
SFV70_3	RB5_2	98.387	62	1	0	41309	41370	91052	91113	1.58e-22	107	0.06	0	172207	238932	+
