RB5_2	RB5_5	100.000	820	0	0	48951	49770	1724	2543	0.0	1480	0.01	0	238932	50517	-
RB5_2	RB5_5	100.000	820	0	0	43804	44623	1724	2543	0.0	1480	0.01	0	238932	50517	-
RB5_2	RB5_5	86.517	890	115	3	132222	133107	5020	5908	0.0	1056	0.01	0	238932	50517	+
RB5_4	RB5_5	99.519	832	2	1	4293	5124	1724	2553	0.0	1480	0.01	0.01	72280	50517	+
RB5_6	RB5_5	100.000	821	0	0	22481	23301	1723	2543	0.0	1481	0.02	0.02	33303	50517	+
SFV131_2	RB5_5	100.000	821	0	0	103420	104240	1723	2543	0.0	1481	0.01	0	421101	50517	+
SFV131_2	RB5_5	100.000	821	0	0	134183	135003	1723	2543	0.0	1481	0.01	0	421101	50517	+
SFV131_2	RB5_5	100.000	821	0	0	303019	303839	1723	2543	0.0	1481	0.01	0	421101	50517	+
SFV131_2	RB5_5	99.758	827	0	1	108304	109128	1717	2543	0.0	1480	0.01	0	421101	50517	+
SFV131_2	RB5_5	100.000	820	0	0	319441	320260	1724	2543	0.0	1480	0.01	0	421101	50517	-
SFV131_2	RB5_5	99.635	821	3	0	322682	323502	1724	2544	0.0	1467	0.01	0	421101	50517	-
SFV131_2	RB5_5	86.404	890	116	3	99540	100425	5020	5908	0.0	1050	0.01	0	421101	50517	-
SFV131_2	RB5_5	99.145	117	1	0	146173	146289	1611	1727	1.13e-52	206	0.01	0	421101	50517	-
SFV131_2	RB5_5	99.130	115	1	0	128158	128272	1613	1727	1.38e-51	203	0.01	0	421101	50517	+
SFV131_3	RB5_5	99.519	832	2	1	78707	79538	1724	2553	0.0	1480	0.02	0.01	103447	50517	-
SFV131_3	RB5_5	99.878	820	1	0	10731	11550	1724	2543	0.0	1474	0.02	0.01	103447	50517	+
SFV131_3	RB5_5	99.878	820	1	0	83831	84650	1724	2543	0.0	1474	0.02	0.01	103447	50517	-
SFV70_2	RB5_5	100.000	821	0	0	126638	127458	1723	2543	0.0	1481	0.01	0	243736	50517	+
SFV70_2	RB5_5	100.000	820	0	0	93888	94707	1724	2543	0.0	1480	0.01	0	243736	50517	+
SFV70_2	RB5_5	100.000	820	0	0	143514	144333	1724	2543	0.0	1480	0.01	0	243736	50517	-
SFV70_2	RB5_5	100.000	820	0	0	101187	102006	1724	2543	0.0	1480	0.01	0	243736	50517	+
SFV70_2	RB5_5	99.130	115	1	0	120613	120727	1613	1727	7.97e-52	203	0.01	0	243736	50517	+
SFV70_2	RB5_5	100.000	48	0	0	102007	102054	1612	1659	4.42e-17	87.8	0.01	0	243736	50517	-
SFV70_3	RB5_5	100.000	821	0	0	69370	70190	1723	2543	0.0	1481	0.01	0	172207	50517	+
SFV70_3	RB5_5	99.145	117	1	0	83659	83775	1611	1727	4.62e-53	206	0.01	0	172207	50517	-
SFV70_4	RB5_5	99.519	832	2	1	74778	75609	1724	2553	0.0	1480	0.02	0.01	99518	50517	-
SFV70_4	RB5_5	99.878	820	1	0	79902	80721	1724	2543	0.0	1474	0.02	0.01	99518	50517	-
