bootstrap	Sample1	Sample2	Sample1_length	Sample2_length	DistanceScore_d0	DistanceScore_d1	DistanceScore_d2	DistanceScore_d3	DistanceScore_d4	DistanceScore_d5	DistanceScore_d6	DistanceScore_d7	DistanceScore_d8	DistanceScore_d9	Percent_identity	Coverage_breadth_mingenome	Breakpoint_distance	Breakpoints	Alignments
1	RB5_2	SFV131_2	238932	421101	0.855657217139143	0.800631560443976	1.93556437162323	1.61260071103256	0.228957395219952	0.260011647827445	0.888705564721764	0.846278439053789	2.19557601945068	1.87261235886001	0.771042604780048	0.199368439556024	0.842105263157895	32	38
1	RB5_3	SFV131_2	95876	421101	0.988529470363285	0.969074638074179	4.46797417308173	3.47617865743106	0.0013490725126476	0.0013499833302346	0.988544944939523	0.969116358629897	4.46932415641197	3.47752864076129	0.998650927487352	0.0309253619258209	0	0	2
1	RB5_4	SFV131_2	72280	421101	0.943508161035792	0.807194244604317	2.87365909437401	1.64607204561388	0.0825559701492538	0.0861637038016336	0.948171899606997	0.823111510791367	2.95982279817565	1.73223574941551	0.917444029850746	0.192805755395683	0.75	15	20
1	RB5_5	SFV131_2	50517	421101	0.992156787908858	0.963388562266168	4.84810682302345	3.30739458100591	0.098404974317383	0.10358983348273	0.992928598993253	0.966991309856088	4.95169665650618	3.41098441448864	0.901595025682617	0.0366114377338322	0.75	6	8
1	RB5_6	SFV131_2	33303	421101	0.984925308756085	0.897156412335225	4.19473801791096	2.27454601130443	0.000291970802919761	0.000292013434692997	0.984929710125791	0.897186439660091	4.19503003134566	2.27483802473912	0.99970802919708	0.102843587664775	0.5	2	4
1	RB5_7	SFV131_2	25736	421101	0.989622614062846	0.909912185265776	4.56812626945824	2.40697036508735	0.077420746172094	0.0805819947491099	0.990426039025416	0.916886851103513	4.64870826420735	2.48755235983646	0.922579253827906	0.0900878147342244	0.666666666666667	4	6
1	SFV70_2	SFV131_2	243736	421101	0.453789425077124	0.255052597892802	0.604750709231241	0.294441664293352	0.000253345119388904	0.000253377216684906	0.453927804860439	0.255241326681327	0.605004086447926	0.294695041510036	0.999746654880611	0.744947402107198	0.807692307692308	21	26
1	SFV70_3	SFV131_2	172207	421101	0.621368665178963	0.34774718797726	0.971192278652778	0.427323043709372	9.79322931736748e-05	9.79370888538018e-05	0.621405745413849	0.34781106459087	0.971290215741632	0.427420980798226	0.999902067706826	0.65225281202274	0.7	7	10
1	SFV70_4	SFV131_2	99518	421101	0.927578517111362	0.810566932615205	2.62525229862342	1.66371952326443	0.064528962444303	0.0667050930677159	0.932251800260843	0.822790851906188	2.69195739169114	1.73042461633214	0.935471037555697	0.189433067384795	0.78125	25	32
1	SFV131_2	SFV131_3	421101	103447	0.927255465658052	0.815567391997835	2.62080150507319	1.69047115050921	0.0572881178258818	0.0589945762528499	0.931422863112623	0.826133188975997	2.67979608132604	1.74946572676206	0.942711882174118	0.184432608002165	0.8	24	30
