SFV131_2	RB5_7	89.494	2532	260	1	362982	365507	4962	7493	0.0	3368	0.01	0.01	421101	25736	-
SFV131_2	RB5_7	98.896	453	5	0	269019	269471	7803	8255	0.0	794	0.01	0	421101	25736	+
SFV131_2	RB5_7	89.572	374	37	2	148688	149061	8817	9188	9.71e-139	491	0.01	0	421101	25736	+
SFV131_3	RB5_7	100.000	15006	0	0	88442	103447	10731	25736	0.0	27062	0.25	0.15	103447	25736	-
SFV131_3	RB5_7	100.000	10730	0	0	1	10730	1	10730	0.0	19351	0.25	0.1	103447	25736	-
SFV70_2	RB5_7	89.494	2532	260	1	183658	186183	4962	7493	0.0	3368	0.01	0.01	243736	25736	-
SFV70_3	RB5_7	98.896	453	5	0	35370	35822	7803	8255	0.0	794	0	0	172207	25736	+
SFV70_3	RB5_7	89.572	374	37	2	86174	86547	8817	9188	3.97e-139	491	0	0	172207	25736	+
SFV70_4	RB5_7	100.000	15006	0	0	84513	99518	10731	25736	0.0	27062	0.22	0.15	99518	25736	-
SFV70_4	RB5_7	100.000	6729	0	0	1	6729	4002	10730	0.0	12136	0.22	0.07	99518	25736	-
